"peakId","pvalue","correlation","adjCorrelation"
"mm10:chr11:20542837-20543338",0.230002929543747,0.00893697783986462,0.00278130689477058
"mm10:chr4:40269648-40270149",0.613553074835684,0.00158772229499112,-0.00461359620007089
"mm10:chr7:30625930-30626431",0.690384169933941,0.000988103296090401,-0.00521693954057983
"mm10:chr4:140047916-140048417",0.29711633975113,0.00675023069349368,0.00058097746798744
"mm10:chr13:112987520-112988021",0.00571059479777223,0.0464819062836963,0.040559433651918
"mm10:chr16:33062181-33062682",1.56109130966283e-12,0.267515685344325,0.26296609332783
"mm10:chr7:131559884-131560385",8.06403356000683e-06,0.116729606670855,0.111243455159494
"mm10:chr18:38200023-38200524",0.0315654482645975,0.0283861261241231,0.0223512573422852
"mm10:chr9:16500642-16501143",0.857575732423812,0.000200640896680268,-0.00600929301079382
"mm10:chr17:6827669-6828170",0.328637544856573,0.00592786200643591,-0.000246499099114288
"mm10:chr5:33335199-33335700",0.374816501633677,0.00489532574282581,-0.00128544863144239
"mm10:chr7:113250648-113251149",0.085009263366828,0.0183125021623708,0.0122150642876028
"mm10:chr8:84976401-84976902",0.0350654697480462,0.0272961211221078,0.0212544821228663
"mm10:chr12:8325861-8326362",0.0220779689102612,0.0321181304958538,0.0261064418653932
"mm10:chr15:97740567-97741068",0.0248765796450688,0.0308680126453304,0.0248485593077237
"mm10:chr6:5379623-5380124",0.00658501198409268,0.0449561831671791,0.0390242339943045
"mm10:chr15:84987290-84987791",2.49596591718349e-05,0.104790843867904,0.0992305385503132
"mm10:chr7:27473119-27473620",0.00378281445813465,0.0509022555749744,0.0450072385288562
"mm10:chr5:37035257-37035758",5.77221641625758e-05,0.09586956569426,0.0902538487109946
"mm10:chr14:73509751-73510252",0.672421682523508,0.00111328342813496,-0.00509098189218725
"mm10:chr2:180114116-180114617",9.13168240418181e-09,0.185928181082093,0.180871834380739
"mm10:chr2:146347885-146348386",6.04735524131192e-05,0.0953726492713075,0.0897538458506326
"mm10:chr10:50592401-50592902",0.0061572202967344,0.0456752538434997,0.0397477709481177
"mm10:chr7:102064953-102065454",4.32642371662428e-05,0.0989430995733327,0.0933464728626081
"mm10:chr9:98525174-98525675",0.00392867394184301,0.050495676777606,0.0445981343973427
"mm10:chr4:117908974-117909475",0.00194089736050542,0.0580853114084924,0.0522349096159986
"mm10:chr1:172364756-172365257",1.337797690276e-07,0.159087067750221,0.153864006059229
"mm10:chr13:28959465-28959966",0.903083990239094,9.23757611118158e-05,-0.00611823060062054
"mm10:chr19:43674855-43675356",8.14253696135098e-10,0.20945723075262,0.204547027216922
"mm10:chr17:4995514-4996015",0.0293190498054893,0.0291536404550201,0.0231235388429395
"mm10:chr10:62971674-62972175",0.0567416712289109,0.0223636615068321,0.0162913861124645
"mm10:chr10:29313194-29313695",0.148388122020311,0.0129295535948289,0.00679868125690858
"mm10:chr17:26886059-26886560",0.00050163729299438,0.0726712931836808,0.0669114875512814
"mm10:chr18:54991685-54992186",0.00658156869191806,0.0449617805178372,0.0390298661111156
"mm10:chr6:84746766-84747267",0.0548154473362421,0.022714081197822,0.0166439823232742
"mm10:chr1:160212850-160213351",0.033940372969535,0.0276337502317966,0.0215942083077704
"mm10:chr4:122960250-122960751",6.0501127970427e-07,0.1436786811354,0.138359915179719
"mm10:chr11:75132174-75132675",0.000319015824692822,0.0775446843218563,0.0718151481996318
"mm10:chr2:154163295-154163796",4.04515136047275e-06,0.123967440294057,0.118526244271039
"mm10:chr10:50894414-50894915",0.660110681266845,0.0012041851303961,-0.00499951558307976
"mm10:chr2:178513473-178513974",0.00131355661662109,0.0622939185365745,0.0564696571610253
"mm10:chr2:119896947-119897448",0.378603816344421,0.00481842079918621,-0.00136283124553929
"mm10:chr8:71405745-71406246",0.0123869755532285,0.0382194926587774,0.0322457006877138
"mm10:chr19:6057594-6058095",0.449564008052227,0.00355595266024038,-0.00263314080149723
"mm10:chr3:107261074-107261575",0.429723714184224,0.00387761152954562,-0.00230948405101624
"mm10:chr9:108825757-108826258",0.191001156015369,0.0105968203169083,0.00445145895241701
"mm10:chr5:121584165-121584666",0.662193828316987,0.00118850581185066,-0.00501529228869687
"mm10:chr10:94112122-94112623",0.0686168964950755,0.0204470471709904,0.0143628673397544
"mm10:chr9:46956264-46956765",0.831161385596745,0.00028319512669143,-0.00592622602159003
"mm10:chr14:20970983-20971484",0.0452777379373537,0.0246640729845168,0.0186060858601971
"mm10:chr5:100429380-100429881",0.00949720986043343,0.0410450559149546,0.0350888140262276
"mm10:chr14:72602794-72603295",0.598295394022001,0.00172793242840385,-0.00447251519626448
"mm10:chr16:33833054-33833555",0.340120534382543,0.00565356060343518,-0.00052250423753713
"mm10:chr7:102001227-102001728",0.528206035354426,0.0024756809095542,-0.00372012231461009
"mm10:chr9:98296337-98296838",0.000701309337912286,0.0690603021783222,0.0632780680303614
"mm10:chr9:44043096-44043597",7.60128825570238e-08,0.164800559630161,0.159612985466374
"mm10:chr11:54311962-54312463",0.335403316906802,0.0057647323262434,-0.00041064200713393
"mm10:chr19:5689548-5690049",9.20155045944979e-08,0.162873160740651,0.157673615155189
"mm10:chr3:138741975-138742476",0.215496179110716,0.00951273237932705,0.00336063754938498
"mm10:chr7:76438589-76439090",0.434241232895081,0.00380240658190963,-0.00238515611012812
"mm10:chr18:43687492-43687993",0.673428688138653,0.00110603387718172,-0.0050982764714072
"mm10:chr3:35482275-35482776",0.0967165320175087,0.0170421718012148,0.0109368436757565
"mm10:chr15:93596335-93596836",0.00718113117936534,0.0440291761693262,0.0380914691890116
"mm10:chrX:12587381-12587882",0.250375195967105,0.00819798569691598,0.0020377247385118
"mm10:chr11:97988694-97989195",0.0591545950825339,0.0219419384623292,0.0158670436701697
"mm10:chr6:135907493-135907994",0.582207284866297,0.00188406827801989,-0.00431540955876258
"mm10:chr12:72084820-72085321",0.882289678022973,0.000136587616966464,-0.00607374413696546
"mm10:chr12:109911055-109911556",0.0155796137497054,0.035790103260648,0.0298012219144409
"mm10:chr17:86937685-86938186",0.677124909534194,0.00107966248148044,-0.00512481166459722
"mm10:chr5:142814145-142814646",0.0510339105025513,0.0234412457353206,0.0173756634106954
"mm10:chr8:72548104-72548605",0.912802063008491,7.47090914493084e-05,-0.00613600700115042
"mm10:chr5:99977884-99978385",0.0222334575934526,0.0320445123176525,0.0260323664314268
"mm10:chr7:116034349-116034850",0.170924299179623,0.0116130580385803,0.00547400870962737
"mm10:chr3:116423843-116424344",0.00612097142717888,0.0457384852745453,0.039811395120971
"mm10:chr19:27988670-27989171",0.257641858381343,0.00795186112716539,0.00179007144472543
"mm10:chr15:92640099-92640600",0.0125849575514703,0.0380511959114462,0.0320763586189707
"mm10:chr9:110407984-110408485",0.0166419129824545,0.0350932279549895,0.0291000181907348
"mm10:chr5:125441320-125441821",0.383008619732752,0.00473032304202398,-0.00145147619373987
"mm10:chr7:44849707-44850208",0.764839589711166,0.000557348071979651,-0.00565037026297708
"mm10:chr2:21261549-21262050",1.30212292453617e-05,0.111678872556227,0.10616135002552
"mm10:chr12:91204305-91204806",0.0428010700927225,0.025241056721936,0.0191866533475382
"mm10:chrX:153139631-153140132",0.0560581899007896,0.0224865507727381,0.0164150386657364
"mm10:chr6:31455286-31455787",0.0055251862717169,0.0468356442500931,0.0409153687485409
"mm10:chr8:120559580-120560081",0.00150822078681841,0.0608039565309162,0.0549704407329715
"mm10:chr11:62642248-62642749",0.00135688178478854,0.06194402304897,0.0561175884095226
"mm10:chr7:138547790-138548291",0.00238285013529841,0.0558751928657451,0.0500110636288865
"mm10:chr7:83891816-83892317",0.0175149667286776,0.0345536681467225,0.0285571070793108
"mm10:chr2:37788555-37789056",1.00903066889658e-05,0.114369157269775,0.10886834458201
"mm10:chr5:65764870-65765371",0.729940213355585,0.000742191316626005,-0.00546437892364344
"mm10:chr13:29986037-29986538",0.377142579135366,0.00484796455042472,-0.00133310399274031
"mm10:chr12:77749402-77749903",0.944900989104334,2.97587787392768e-05,-0.0061812365083493
"mm10:chr10:25539369-25539870",0.000522744573018758,0.0722272500031758,0.0664646863385992
"mm10:chr11:11461442-11461943",0.0057396713970913,0.0464274844204218,0.0405046737646482
"mm10:chr7:78190780-78191281",0.0292282458582434,0.0291859277279172,0.0231560266579043
"mm10:chr6:94755957-94756458",8.57444754126638e-07,0.140086478651065,0.134745400878712
"mm10:chr18:46525029-46525530",0.57450198622693,0.00196197307936606,-0.00423702087666266
"mm10:chr2:115455074-115455575",0.123713632913833,0.0146556814094852,0.00853553036233911
"mm10:chr18:44828228-44828729",0.00477365627832848,0.0484037097767729,0.0424931738126535
"mm10:chr12:8499845-8500346",0.0689363363597296,0.0204004599012586,0.0143159907080986
"mm10:chr12:99519123-99519624",0.0559303282503866,0.0225097148999215,0.0164383466694862
"mm10:chr13:78427628-78428129",0.00293232385195966,0.0536412599850886,0.0477632553887227
"mm10:chr9:56937226-56937727",7.9251264810914e-06,0.116912398432342,0.111427382273536
"mm10:chr8:48555011-48555512",0.284153537706304,0.00712161690752768,0.000954670428692396
"mm10:chr2:102598729-102599230",0.403186519256316,0.00434441634368398,-0.00183977982809437
"mm10:chr1:135739412-135739913",7.39299249590373e-05,0.0932270268150927,0.0875948965468634
"mm10:chr15:101145354-101145855",0.295500159484783,0.00679540183339754,0.000626429173977597
"mm10:chr7:78658042-78658543",0.512873271218515,0.00266434525521845,-0.00353028614071172
"mm10:chr13:29855379-29855880",0.57723283910458,0.00193412655309505,-0.00426504036272442
"mm10:chr1:152386376-152386877",0.0132832100361966,0.037478409310762,0.0315000143375369
"mm10:chr3:65905819-65906320",0.403361481463326,0.00434119194532726,-0.00184302425377016
"mm10:chr3:88407012-88407513",0.983790730579094,2.57175035668014e-06,-0.00620859240026221
"mm10:chr5:144768255-144768756",0.221896578284628,0.00925320119391918,0.00309949436903665
"mm10:chrX:99975264-99975765",0.975097909925279,6.07091373135901e-06,-0.00620507150295351
"mm10:chr15:97750633-97751134",0.933220708321686,4.3745442226713e-05,-0.00616716297117551
"mm10:chr4:116507309-116507810",0.0146018348038889,0.0364757479660704,0.0304911252826299
"mm10:chr5:74194974-74195475",0.325129363129576,0.00601420538212808,-0.000159619429163115
"mm10:chr12:83213747-83214248",2.92325633142851e-05,0.103113153769603,0.0975424280166191
"mm10:chr8:78508242-78508743",0.0203389075267292,0.0329797092510674,0.0269733720414467
"mm10:chr7:126272169-126272670",0.198485985902169,0.0102490930782561,0.00410157191725159
"mm10:chr9:7184257-7184758",0.467078757422851,0.00328975100161837,-0.00290099588657023
"mm10:chr7:143053786-143054287",0.185551274340844,0.0108600881425316,0.0047163619819263
"mm10:chr4:132938341-132938842",0.183043060506627,0.0109842656745418,0.00484131080295505
"mm10:chr1:42714274-42714775",0.00846321585821339,0.0422743484379272,0.0363257419064858
"mm10:chr11:77791236-77791737",0.133864097695144,0.0139030216912163,0.00777819573898781
"mm10:chr10:4386768-4387269",0.26861459185444,0.00759592490012425,0.00143192443366533
"mm10:chr6:51612205-51612706",0.384064721930169,0.00470941238614414,-0.00147251672946981
"mm10:chr8:120508946-120509447",4.20249866718135e-06,0.123568174575362,0.118124498641047
"mm10:chr17:20945119-20945620",0.192260065889529,0.0105372398221574,0.00439150839248129
"mm10:chr13:47106019-47106520",0.0102941431508485,0.0401868435906524,0.0342252711905943
"mm10:chr8:105707960-105708461",0.635844905029102,0.00139601206176451,-0.00480649718008798
"mm10:chr5:123136307-123136808",0.000207723369970148,0.0821571851983916,0.0764562981499345
"mm10:chr10:95200236-95200737",0.151338619263009,0.0127448130913845,0.00661279329692108
"mm10:chr1:25105367-25105868",0.373194551813458,0.00492859363793855,-0.00125197410344067
"mm10:chr6:100287276-100287777",0.109722179449647,0.0158125590865872,0.00969959361507538
"mm10:chr5:124483280-124483781",0.00350814707001475,0.0517125931702546,0.0458226092769022
"mm10:chr5:34636371-34636872",2.77308727008131e-07,0.151672245370007,0.146403128881622
"mm10:chr9:27298897-27299398",0.0459374203374174,0.0245159308830763,0.0184570236214806
"mm10:chr2:30495717-30496218",0.00124858440031185,0.0628408998371249,0.057020035860958
"mm10:chr17:25539511-25540012",0.00362739050889125,0.0513532268726466,0.0454610108904892
"mm10:chr9:56633738-56634239",0.237998791911476,0.00863785785646357,0.00248032902327388
"mm10:chr1:163257269-163257770",0.163339385657005,0.0120330565029894,0.00589661586015077
"mm10:chr2:149830522-149831023",0.220204855697594,0.00932092869252799,0.00316764253533867
"mm10:chr9:65109349-65109850",0.00582070038591591,0.0462772796142912,0.040353536009411
"mm10:chr2:38931987-38932488",6.13412080578752e-06,0.119604358797238,0.114136062889146
"mm10:chr8:11312567-11313068",0.423345420153014,0.0039858415147957,-0.002200581829833
"mm10:chr16:50045972-50046473",0.159491328003976,0.0122546750421965,0.00611961091202369
"mm10:chr6:124903499-124904000",0.0222557420562045,0.0320340047032978,0.0260217935523866
"mm10:chr5:135168065-135168566",0.0128659491256962,0.0378169000085452,0.0318406074620144
"mm10:chr10:10321024-10321525",0.46623003702751,0.0033022852456813,-0.00288838379005993
"mm10:chr3:103801787-103802288",2.65211459599498e-08,0.175356248475515,0.170234237596481
"mm10:chr16:18620616-18621117",0.781023867616036,0.000481350031530895,-0.00572684034094419
"mm10:chr11:117873233-117873734",0.392918489322352,0.00453725607956489,-0.00164574232987885
"mm10:chr6:121245566-121246067",0.711860813526325,0.00084963714057042,-0.00535626573433292
"mm10:chr1:57377313-57377814",0.302250364302589,0.00660879395961744,0.000438662245080805
"mm10:chr4:23826842-23827343",0.000718297266407917,0.0688022888259382,0.0630184521105714
"mm10:chr13:35968634-35969135",0.000117820990594823,0.0882404074441229,0.0825773043847696
"mm10:chr9:61914385-61914886",0.250727306040814,0.00818585948352171,0.00202552320702189
"mm10:chr18:62548560-62549061",0.124445150663151,0.0145991977820218,0.00847869590489136
"mm10:chr2:91923959-91924460",0.293167983839588,0.00686114182677189,0.000692577490292139
"mm10:chr15:8816275-8816776",0.761647672867649,0.000573052161651163,-0.00563456863237594
"mm10:chr17:24669405-24669906",0.0843980770320268,0.0183839027833809,0.0122869083907312
"mm10:chr19:12501381-12501882",0.00141453855390127,0.0614953399244455,0.0556661184332931
"mm10:chr2:178411423-178411924",0.00711042443555106,0.044134980483727,0.0381979306730669
"mm10:chr10:79959875-79960376",0.649823508119874,0.00128342269174444,-0.00491978586296517
"mm10:chr2:129624331-129624832",0.0106554745353563,0.0398196993465544,0.0338558465474648
"mm10:chr7:34654739-34655240",1.71306628608514e-06,0.132922825517652,0.127537253005339
"mm10:chr17:53479004-53479505",0.033081709563879,0.0278993095457638,0.0218614170584703
"mm10:chr7:29953748-29954249",0.00547743072102569,0.0469286957638255,0.0410089982219859
"mm10:chr18:49832347-49832848",0.000182012048155614,0.0835761490354676,0.0778840754269923
"mm10:chr4:117682067-117682568",0.00701481539735004,0.0442797515199241,0.0383436009082466
"mm10:chr4:117914521-117915022",0.0324311996141205,0.0281052812429953,0.0220686680830138
"mm10:chr2:25228566-25229067",0.440734632566684,0.00369636330397263,-0.00249185804196548
"mm10:chr19:5663424-5663925",0.491903725795222,0.00293870630168045,-0.0032542209883712
"mm10:chr13:119462481-119462982",2.3186574152639e-05,0.10557253122653,0.100017081109925
"mm10:chr17:79764984-79765485",0.65782900683914,0.00122149941490791,-0.00498209375642796
"mm10:chr1:180541836-180542337",0.00852864990569115,0.0421921562058106,0.0362430391636106
"mm10:chr1:152090598-152091099",0.5032805068374,0.00278744471743094,-0.00340642208556629
"mm10:chr7:19149123-19149624",0.0894954866433185,0.0178046828757501,0.0117040908439226
"mm10:chr6:124673542-124674043",0.0836140133530836,0.0184763144850085,0.0123798940780831
"mm10:chr6:72597017-72597518",0.00341691118180076,0.0519959453268293,0.0461077213847599
"mm10:chr18:36515545-36516046",0.0120246771732541,0.0385346698412794,0.0325628354924675
"mm10:chr1:37299655-37300156",0.599509527420273,0.00171649906481107,-0.00448401957453787
"mm10:chr5:30814460-30814961",0.730993934989396,0.00073617980231299,-0.00547042777655453
"mm10:chr11:113271763-113272264",0.173764157715337,0.0114612337541049,0.00532124141717395
"mm10:chr5:30107634-30108135",0.00081996341644071,0.0673751378696206,0.0615824368625996
"mm10:chr15:8109054-8109555",0.664657377699081,0.00117012075557051,-0.00503379153787324
"mm10:chr17:27565555-27566056",0.00281879709406869,0.0540662177210488,0.0481908526137261
"mm10:chr2:117120891-117121392",7.68613203179597e-06,0.11723446619805,0.11175145046015
"mm10:chr6:70844221-70844722",0.719365626645836,0.000804042228790622,-0.00540214384432239
"mm10:chr14:51921637-51922138",0.217430986266121,0.00943332524142272,0.00328073719944392
"mm10:chr1:36471294-36471795",0.0200854662808871,0.0331115370010285,0.0271060185973081
"mm10:chr6:125149173-125149674",0.656988367283277,0.00122791575883138,-0.00497563755943669
"mm10:chr10:94147645-94148146",0.00775613804789749,0.0432059272415431,0.0372631069138507
"mm10:chr8:64849748-64850249",0.147256202209468,0.0130015219446037,0.00687109661506709
"mm10:chr18:35848532-35849033",2.18515314869349e-05,0.106201321706325,0.10064977712065
"mm10:chr15:85677760-85678261",0.0225847739118997,0.0318801021863129,0.0258669351191471
"mm10:chr1:177982903-177983404",3.4342656932504e-06,0.125678910018489,0.120248344242206
"mm10:chr17:56764518-56765019",0.0795548428535815,0.0189700496006205,0.0128766958714319
"mm10:chr11:77607655-77608156",0.584161037259539,0.00186464062167633,-0.00433495788377912
"mm10:chr7:122132731-122133232",0.481437534994529,0.00308310307173141,-0.00310892734397209
"mm10:chr17:88774071-88774572",0.842836243215792,0.000244889465118558,-0.00596476960652671
"mm10:chr1:87270584-87271085",1.22774582280437e-07,0.159956792527478,0.154739132853735
"mm10:chr10:128547541-128548042",0.871182360540721,0.000163816526422968,-0.00604634610384775
"mm10:chr3:57505887-57506388",0.0019307438032404,0.058141834257922,0.052291783539027
"mm10:chr6:137979683-137980184",0.000573012936943571,0.0712379215687949,0.0654692130071104
"mm10:chr10:20312722-20313223",2.45921813642999e-07,0.152897736164758,0.147636231420439
"mm10:chr12:76765234-76765735",0.295228745170644,0.00680301854192562,0.000634093191254331
"mm10:chr10:80160293-80160794",0.836068054683806,0.000266742889826749,-0.00594278044626121
"mm10:chr19:6942277-6942778",0.122202844114526,0.0147735077650229,0.00865408855859458
"mm10:chr7:19369967-19370468",0.354777612052626,0.00532093101976971,-0.000857199843461622
"mm10:chr18:11888990-11889491",0.451620533018238,0.00352385919292884,-0.002665433607115
"mm10:chr2:145832341-145832842",0.00873460455202658,0.0419375602580472,0.0359868618745568
"mm10:chr5:76352228-76352729",0.366098993552431,0.0050765274159176,-0.00110312148212022
"mm10:chr5:122526430-122526931",0.330258255580279,0.00588838250408522,-0.000286223815765202
"mm10:chr7:101933680-101934181",0.0022253846213024,0.056611597447114,0.0507520421517545
"mm10:chr6:148895902-148896403",0.203858097361353,0.0100087923564925,0.00385977864442107
"mm10:chr5:51679888-51680389",0.0933592024710907,0.0173887805600026,0.0112856052839779
"mm10:chr7:118965171-118965672",0.148479807679113,0.0129237510772184,0.00679284269881608
"mm10:chr3:34441762-34442263",0.136579610304823,0.0137123419726777,0.00758633167437124
"mm10:chr17:25773545-25774046",4.81511450151266e-09,0.192217300797004,0.187200016951023
"mm10:chr16:30065464-30065965",0.039800624107297,0.0259885076795804,0.0199387468577144
"mm10:chr6:83506702-83507203",0.0163029033864605,0.0353105686963411,0.0293187088745792
"mm10:chr2:26325687-26326188",1.57080616080353e-06,0.133822663553615,0.128442680097427
"mm10:chr14:103098752-103099253",0.576384992325842,0.00194274415113245,-0.00425636923923304
"mm10:chr7:84397234-84397735",1.31705944421815e-05,0.111558421162855,0.106040150486848
"mm10:chr12:53981426-53981927",0.244794047109721,0.0083930087685052,0.00223395913352696
"mm10:chr5:35908437-35908938",7.87227509960127e-05,0.0925556820951588,0.0869193819839487
"mm10:chr5:143622191-143622692",4.67583327417241e-08,0.169685802213573,0.164528571171421
"mm10:chr10:67535933-67536434",0.000725683847556435,0.068691996671938,0.0629074749121364
"mm10:chr6:116056708-116057209",0.00116824370984944,0.06355806136552,0.0577416518087841
"mm10:chr12:108894018-108894519",0.446491288132661,0.00360433111803428,-0.00258446185638787
"mm10:chr3:107501477-107501978",0.294033266947788,0.0068366736519993,0.000667957339278679
"mm10:chrX:71052049-71052550",0.794075298698308,0.000424410291575156,-0.00578413374388097
"mm10:chr8:93923943-93924444",0.200194669611111,0.0101718469749429,0.00402384602447666
"mm10:chr10:40629697-40630198",3.09739276834142e-05,0.102498379467136,0.0969238352402236
"mm10:chr18:65581076-65581577",0.938346776386731,3.72745107631229e-05,-0.00617367409476028
"mm10:chr4:129618875-129619376",0.79391875840487,0.000425070539648612,-0.00578346939488768
"mm10:chr9:40537702-40538203",1.37857152062308e-10,0.226354122221917,0.221548868322674
"mm10:chr8:104442790-104443291",4.84399443544407e-06,0.122080690046113,0.116627775077455
"mm10:chr11:30954151-30954652",0.187596051138134,0.0107602770096972,0.00461593090416735
"mm10:chr1:119419644-119420145",0.00160539400108565,0.0601308328645739,0.0542931361742917
"mm10:chr17:10326584-10327085",4.08333706757558e-18,0.374359471293992,0.370473505277184
"mm10:chr11:102430129-102430630",0.00267402465264734,0.0546337844981566,0.0487619446503192
"mm10:chr7:141327876-141328377",2.31764249840366e-06,0.129780107505779,0.124375015005815
"mm10:chr6:125573163-125573664",0.462616802485358,0.00335605604549559,-0.00283427901012248
"mm10:chrX:48623465-48623966",0.000307548405764194,0.0779385398607176,0.0722114500461879
"mm10:chr6:49021043-49021544",0.876191478795711,0.000151223466732518,-0.0060590173813002
"mm10:chr11:59961555-59962056",0.362272083352893,0.00515796888980487,-0.00102117416056895
"mm10:chr4:34730009-34730510",1.83038159418575e-09,0.201640945999582,0.196682194111381
"mm10:chr13:37825725-37826226",6.33557737852961e-05,0.094875645023872,0.0892537546202936
"mm10:chr17:86924607-86925108",9.49186126150007e-14,0.292184596897142,0.287788227933771
"mm10:chr19:33391462-33391963",1.51887657983827e-10,0.225440575432834,0.220629647329932
"mm10:chr8:84192468-84192969",0.0147768573255972,0.0363496439365729,0.0303642379982909
"mm10:chr19:43752800-43753301",0.0317911669267931,0.0283121445601883,0.022276816265531
"mm10:chr5:124966859-124967360",0.000773138240787394,0.0680091078020045,0.062220344496427
"mm10:chr5:115187169-115187670",2.03591030679895e-07,0.154822080184588,0.149572527887598
"mm10:chr2:91324684-91325185",0.219604019714845,0.00934513160105822,0.00319199577249337
"mm10:chr4:45972013-45972514",0.114535930834287,0.0153971774095767,0.00928163192764846
"mm10:chr7:65861848-65862349",2.68736182096338e-07,0.151992751800901,0.146725626035689
"mm10:chr12:59066608-59067109",0.000469631416810843,0.0733815037048884,0.0676261093179622
"mm10:chr11:69037648-69038149",2.65759982360163e-05,0.104124887617677,0.0985604459258611
"mm10:chr15:98762968-98763469",0.578127095632182,0.00192506437460096,-0.0042741588280414
"mm10:chr9:121810046-121810547",0.000163453273733774,0.0847304470758026,0.0790455430203728
"mm10:chr7:45395579-45396080",0.0421184423807483,0.0254062103992743,0.0193528328241146
